payment_id,customer_id,rental_id,amount,payment_date
19137,166,1412,2.99,2017-02-15
19138,166,2211,3.99,2017-02-18
19139,166,2874,5.99,2017-02-19
19140,166,3085,0.99,2017-02-20
19141,167,1416,3.99,2017-02-15
19142,167,1509,5.99,2017-02-15
19143,167,2381,5.99,2017-02-18
19144,168,1222,4.99,2017-02-15
19145,169,2023,4.99,2017-02-17
19146,169,3261,2.99,2017-02-21
19147,170,2117,0.99,2017-02-17
19148,170,2413,8.99,2017-02-18
19149,171,1676,0.99,2017-02-16
19150,171,2004,4.99,2017-02-17
19151,171,2199,5.99,2017-02-18
19152,171,2497,4.99,2017-02-18
19153,171,2599,5.99,2017-02-19
19154,171,2788,2.99,2017-02-19
19155,171,3338,6.99,2017-02-21
19156,172,1507,0.99,2017-02-15
19157,172,2052,0.99,2017-02-17
19158,172,3032,1.99,2017-02-20
19159,173,1188,2.99,2017-02-14
19160,173,2435,4.99,2017-02-18
19161,173,2602,2.99,2017-02-19
19162,173,3224,0.99,2017-02-21
19163,173,3336,4.99,2017-02-21
19164,174,1566,7.99,2017-02-16
19165,174,1609,0.99,2017-02-16
19166,174,2326,5.99,2017-02-18
19167,174,3446,1.99,2017-02-21
19168,175,1495,0.99,2017-02-15
19169,175,3266,4.99,2017-02-21
19170,176,1291,5.99,2017-02-15
19171,176,1741,7.99,2017-02-16
19172,176,1836,6.99,2017-02-16
19173,176,2181,8.99,2017-02-17
19174,176,2218,2.99,2017-02-18
19175,176,2427,2.99,2017-02-18
19176,176,2503,1.99,2017-02-18
19177,176,2922,4.99,2017-02-20
19178,177,1393,2.99,2017-02-15
19179,177,1524,2.99,2017-02-15
19180,177,1621,4.99,2017-02-16
19181,177,1738,0.99,2017-02-16
19182,177,2467,2.99,2017-02-18
19183,178,1292,6.99,2017-02-15
19184,178,1458,6.99,2017-02-15
19185,178,1568,2.99,2017-02-16
19186,178,1745,3.99,2017-02-16
19187,178,2124,1.99,2017-02-17
19188,178,2293,4.99,2017-02-18
19189,178,2844,6.99,2017-02-19
19190,178,2898,9.99,2017-02-20
19191,179,1286,7.99,2017-02-15
19192,179,2613,4.99,2017-02-19
19193,180,2700,2.99,2017-02-19
19194,180,2798,2.99,2017-02-19
19195,181,1638,2.99,2017-02-16
19196,181,2645,5.99,2017-02-19
19197,181,3449,5.99,2017-02-21
19198,181,3469,4.99,2017-02-21
19199,182,1542,3.99,2017-02-15
19200,182,2049,2.99,2017-02-17
19201,182,2120,5.99,2017-02-17
19202,182,2234,0.99,2017-02-18
19203,183,1279,0.99,2017-02-15
19204,183,2188,1.99,2017-02-17
19205,183,2471,5.99,2017-02-18
19206,183,3381,5.99,2017-02-21
19207,184,1976,2.99,2017-02-17
19208,184,2312,0.99,2017-02-18
19209,185,2459,4.99,2017-02-18
19210,185,3314,4.99,2017-02-21
19211,185,3325,4.99,2017-02-21
19212,186,1192,4.99,2017-02-14
19213,186,1300,2.99,2017-02-15
19214,186,1663,2.99,2017-02-16
19215,186,2132,4.99,2017-02-17
19216,186,2875,4.99,2017-02-19
19217,186,3039,4.99,2017-02-20
19218,187,1323,6.99,2017-02-15
19219,187,1462,4.99,2017-02-15
19220,187,1592,0.99,2017-02-16
19221,187,2127,0.99,2017-02-17
19222,187,2533,0.99,2017-02-19
19223,187,2742,5.99,2017-02-19
19224,187,3402,2.99,2017-02-21
19225,188,1527,2.99,2017-02-15
19226,188,1927,0.99,2017-02-17
19227,188,2515,4.99,2017-02-18
19228,188,2733,4.99,2017-02-19
19229,189,1541,0.99,2017-02-15
19230,189,1834,0.99,2017-02-16
19231,189,2905,1.99,2017-02-20
19232,189,3108,6.99,2017-02-20
19233,189,3346,2.99,2017-02-21
19234,190,1319,2.99,2017-02-15
19235,190,1347,2.99,2017-02-15
19236,190,2057,4.99,2017-02-17
19237,190,2568,3.99,2017-02-19
19238,190,3386,4.99,2017-02-21
19239,191,1173,2.99,2017-02-14
19240,191,1278,0.99,2017-02-15
19241,191,1677,2.99,2017-02-16
19242,191,1870,2.99,2017-02-17
19243,191,2051,4.99,2017-02-17
19244,191,2555,2.99,2017-02-19
19245,192,2760,3.99,2017-02-19
19246,193,1325,4.99,2017-02-15
19247,193,2377,6.99,2017-02-18
19248,193,2841,6.99,2017-02-19
19249,193,2846,4.99,2017-02-19
19250,193,2880,2.99,2017-02-19
19251,193,3297,8.99,2017-02-21
19252,194,1430,0.99,2017-02-15
19253,194,2245,7.99,2017-02-18
19254,194,2347,2.99,2017-02-18
19255,194,2463,3.99,2017-02-18
19256,194,2807,3.99,2017-02-19
19257,196,1182,5.99,2017-02-14
19258,196,1348,2.99,2017-02-15
19259,196,1600,0.99,2017-02-16
19260,196,2681,0.99,2017-02-19
19261,196,2912,4.99,2017-02-20
19262,196,3104,4.99,2017-02-20
19263,196,3271,5.99,2017-02-21
19264,196,3342,4.99,2017-02-21
19265,197,1175,2.99,2017-02-14
19266,197,1363,0.99,2017-02-15
19267,197,1503,2.99,2017-02-15
19268,197,1605,8.99,2017-02-16
19269,197,1919,4.99,2017-02-17
19270,197,2090,2.99,2017-02-17
19271,197,2750,4.99,2017-02-19
19272,197,2781,2.99,2017-02-19
19273,198,2185,0.99,2017-02-17
19274,199,1406,4.99,2017-02-15
19275,199,1910,2.99,2017-02-17
19276,199,3299,0.99,2017-02-21
19277,200,1296,1.99,2017-02-15
19278,200,1309,4.99,2017-02-15
19279,200,1899,6.99,2017-02-17
19280,200,2227,4.99,2017-02-18
19281,200,2667,3.99,2017-02-19
19282,200,2717,4.99,2017-02-19
19283,200,3190,3.99,2017-02-20
19284,201,2047,1.99,2017-02-17
19285,201,2157,3.99,2017-02-17
19286,201,2359,6.99,2017-02-18
19287,201,3106,4.99,2017-02-20
19288,201,3364,7.99,2017-02-21
19289,209,1201,4.99,2017-02-15
19290,209,1657,4.99,2017-02-16
19291,209,2650,4.99,2017-02-19
19292,209,2796,4.99,2017-02-19
19293,210,1177,2.99,2017-02-14
19294,210,2856,0.99,2017-02-19
19295,211,2812,8.99,2017-02-19
19296,211,3437,6.99,2017-02-21
19297,212,1356,0.99,2017-02-15
19298,212,1379,0.99,2017-02-15
19299,212,1637,2.99,2017-02-16
19300,212,2739,9.99,2017-02-19
19301,213,1489,0.99,2017-02-15
19302,213,1936,4.99,2017-02-17
19303,213,2322,5.99,2017-02-18
19304,213,2509,0.99,2017-02-18
19305,213,2569,6.99,2017-02-19
19306,213,2889,4.99,2017-02-20
19307,213,2946,4.99,2017-02-20
19308,213,3252,2.99,2017-02-21
19309,213,3313,2.99,2017-02-21
19310,214,1275,4.99,2017-02-15
19311,214,2085,2.99,2017-02-17
19312,214,2868,2.99,2017-02-19
19313,215,1376,4.99,2017-02-15
19314,215,1599,4.99,2017-02-16
19315,215,1845,4.99,2017-02-16
19316,215,2006,2.99,2017-02-17
19317,215,2918,2.99,2017-02-20
19318,215,3143,2.99,2017-02-20
19319,216,1461,6.99,2017-02-15
19320,216,1664,0.99,2017-02-16
19321,216,1672,3.99,2017-02-16
19322,216,2351,0.99,2017-02-18
19323,216,3432,2.99,2017-02-21
19324,217,1322,2.99,2017-02-15
19325,217,2076,6.99,2017-02-17
19326,217,2842,4.99,2017-02-19
19327,218,1459,2.99,2017-02-15
19328,218,2262,0.99,2017-02-18
19329,218,2267,0.99,2017-02-18
19330,219,2417,3.99,2017-02-18
19331,219,2580,0.99,2017-02-19
19332,220,1832,0.99,2017-02-16
19333,221,1369,0.99,2017-02-15
19334,221,2331,2.99,2017-02-18
19335,221,2473,2.99,2017-02-18
19336,221,2660,10.99,2017-02-19
19337,221,3200,5.99,2017-02-20
19338,222,1368,8.99,2017-02-15
19339,222,2603,6.99,2017-02-19
19340,223,1839,5.99,2017-02-16
19341,223,2334,4.99,2017-02-18
19342,224,1424,7.99,2017-02-15
19343,224,2277,2.99,2017-02-18
19344,224,3282,4.99,2017-02-21
19345,225,2226,7.99,2017-02-18
19346,226,3414,2.99,2017-02-21
19347,226,3466,4.99,2017-02-21
19348,227,1679,2.99,2017-02-16
19349,227,2155,1.99,2017-02-17
19350,227,2164,6.99,2017-02-17
19351,227,3065,0.99,2017-02-20
19352,228,2284,3.99,2017-02-18
19353,228,2863,2.99,2017-02-19
19354,228,2934,2.99,2017-02-20
19355,228,3433,3.99,2017-02-21
19356,229,2200,4.99,2017-02-18
19357,229,3208,0.99,2017-02-20
19358,229,3277,7.99,2017-02-21
19359,229,3280,0.99,2017-02-21
19360,230,1468,3.99,2017-02-15
19361,230,1744,4.99,2017-02-16
19362,230,1793,0.99,2017-02-16
19363,230,2450,8.99,2017-02-18
19364,230,2675,0.99,2017-02-19
19365,230,2777,0.99,2017-02-19
19366,231,2423,0.99,2017-02-18
19367,232,1619,0.99,2017-02-16
19368,232,2833,8.99,2017-02-19
19369,233,1992,2.99,2017-02-17
19370,233,2244,2.99,2017-02-18
19371,233,2424,2.99,2017-02-18
19372,233,2443,4.99,2017-02-18
19373,234,1245,3.99,2017-02-15
19374,234,1645,0.99,2017-02-16
19375,234,1674,2.99,2017-02-16
19376,234,1993,5.99,2017-02-17
19377,234,2005,4.99,2017-02-17
19378,234,2511,5.99,2017-02-18
19379,234,3185,6.99,2017-02-20
19380,234,3199,4.99,2017-02-20
19381,235,1493,4.99,2017-02-15
19382,235,1811,0.99,2017-02-16
19383,236,1262,0.99,2017-02-15
19384,236,1308,5.99,2017-02-15
19385,236,2139,8.99,2017-02-17
19386,236,2311,6.99,2017-02-18
19387,236,2630,2.99,2017-02-19
19388,236,2840,3.99,2017-02-19
19389,236,3353,4.99,2017-02-21
19390,236,3460,2.99,2017-02-21
19391,237,1500,0.99,2017-02-15
19392,237,1518,0.99,2017-02-15
19393,237,2156,4.99,2017-02-17
19394,237,2492,2.99,2017-02-18
19395,237,3069,2.99,2017-02-20
19396,238,1199,2.99,2017-02-15
19397,238,1660,4.99,2017-02-16
19398,238,3181,2.99,2017-02-20
19399,239,1160,4.99,2017-02-14
19400,239,1560,4.99,2017-02-16
19401,239,2215,2.99,2017-02-18
19402,239,2390,4.99,2017-02-18
19403,239,3383,5.99,2017-02-21
19404,240,2196,3.99,2017-02-18
19405,240,2264,4.99,2017-02-18
19406,240,2872,5.99,2017-02-19
19407,241,2428,0.99,2017-02-18
19408,241,2455,0.99,2017-02-18
19409,241,2478,5.99,2017-02-18
19410,241,2683,2.99,2017-02-19
19411,241,3258,0.99,2017-02-21
19412,242,1304,4.99,2017-02-15
19413,242,1384,4.99,2017-02-15
19414,242,1483,4.99,2017-02-15
19415,242,1702,4.99,2017-02-16
19416,242,2691,4.99,2017-02-19
19417,242,2942,4.99,2017-02-20
19418,243,1405,5.99,2017-02-15
19419,243,1452,0.99,2017-02-15
19420,243,2757,5.99,2017-02-19
19421,244,1189,6.99,2017-02-14
19422,244,1595,5.99,2017-02-16
19423,244,2955,3.99,2017-02-20
19424,245,1377,2.99,2017-02-15
19425,245,2122,2.99,2017-02-17
19426,245,3157,2.99,2017-02-20
19427,246,1448,1.99,2017-02-15
19428,246,1968,2.99,2017-02-17
19429,246,2704,1.99,2017-02-19
19430,246,2725,0.99,2017-02-19
19431,246,3152,4.99,2017-02-20
19432,247,2288,5.99,2017-02-18
19433,248,2066,3.99,2017-02-17
19434,248,2371,0.99,2017-02-18
19435,249,1204,0.99,2017-02-15
19436,249,1473,5.99,2017-02-15
19437,249,1753,2.99,2017-02-16
19438,249,2129,1.99,2017-02-17
19439,249,3175,7.99,2017-02-20
19440,250,2432,4.99,2017-02-18
19441,251,2238,6.99,2017-02-18
19442,251,3422,7.99,2017-02-21
19443,251,3464,2.99,2017-02-21
19444,252,1395,5.99,2017-02-15
19445,252,2716,4.99,2017-02-19
19446,252,2968,0.99,2017-02-20
19447,253,1378,1.99,2017-02-15
19448,253,1606,6.99,2017-02-16
19449,253,2081,5.99,2017-02-17
19450,253,2142,4.99,2017-02-17
19451,253,2454,4.99,2017-02-18
19452,253,2636,4.99,2017-02-19
19453,254,1285,2.99,2017-02-15
19454,254,1390,0.99,2017-02-15
19455,254,2082,2.99,2017-02-17
19456,254,2138,2.99,2017-02-17
19457,254,2687,3.99,2017-02-19
19458,255,1235,2.99,2017-02-15
19459,255,1420,6.99,2017-02-15
19460,255,1681,2.99,2017-02-16
19461,255,3442,2.99,2017-02-21
19462,256,1555,2.99,2017-02-16
19463,256,1965,0.99,2017-02-17
19464,256,1973,4.99,2017-02-17
19465,256,2230,4.99,2017-02-18
19466,256,2380,6.99,2017-02-18
19467,256,2561,4.99,2017-02-19
19468,256,2839,4.99,2017-02-19
19469,257,2557,0.99,2017-02-19
19470,257,3083,4.99,2017-02-20
19471,258,1743,2.99,2017-02-16
19472,258,2678,0.99,2017-02-19
19473,258,2931,8.99,2017-02-20
19474,259,1641,7.99,2017-02-16
19475,259,1723,7.99,2017-02-16
19476,259,1813,2.99,2017-02-16
19477,259,2375,5.99,2017-02-18
19478,260,1626,3.99,2017-02-16
19479,260,2001,2.99,2017-02-17
19480,260,2040,2.99,2017-02-17
19481,260,2091,10.99,2017-02-17
19482,260,2178,0.99,2017-02-17
19483,260,2823,7.99,2017-02-19
19484,260,2958,3.99,2017-02-20
19485,260,3193,0.99,2017-02-20
19486,261,1760,2.99,2017-02-16
19487,261,1877,5.99,2017-02-17
19488,261,1988,8.99,2017-02-17
19489,261,2072,3.99,2017-02-17
19490,261,2392,0.99,2017-02-18
19491,261,3363,0.99,2017-02-21
19492,262,1563,2.99,2017-02-16
19493,262,2771,6.99,2017-02-19
19494,262,2850,8.99,2017-02-19
19495,262,2915,1.99,2017-02-20
19496,263,2126,8.99,2017-02-17
19497,263,3257,1.99,2017-02-21
19498,264,1165,3.99,2017-02-14
19499,264,1206,4.99,2017-02-15
19500,264,3028,0.99,2017-02-20
19501,264,3403,3.99,2017-02-21
19502,265,2027,7.99,2017-02-17
19503,265,2562,4.99,2017-02-19
19504,265,2598,2.99,2017-02-19
19505,266,1280,5.99,2017-02-15
19506,266,2065,4.99,2017-02-17
19507,266,3002,4.99,2017-02-20
19508,266,3059,4.99,2017-02-20
19509,267,1257,4.99,2017-02-15
19510,267,1349,4.99,2017-02-15
19511,267,2265,2.99,2017-02-18
19512,267,2578,7.99,2017-02-19
19513,267,2582,6.99,2017-02-19
19514,267,2699,2.99,2017-02-19
19515,267,2754,4.99,2017-02-19
19516,267,2877,1.99,2017-02-19
19517,267,3090,0.99,2017-02-20
19518,16,4591,1.99,2017-02-18
19519,267,10343,2.99,2017-03-01
19520,267,11373,0.99,2017-03-02
19521,267,11690,6.99,2017-03-17
19522,267,12320,4.99,2017-03-18
19523,267,12979,4.99,2017-03-19
19524,267,13236,9.99,2017-03-19
19525,267,14131,5.99,2017-03-21
19526,267,15020,3.99,2017-03-22
19527,267,15208,3.99,2017-03-22
19528,267,15768,0.99,2017-03-23
19529,267,15903,3.99,2017-03-23
19530,268,11462,7.99,2017-03-02
19531,268,11828,6.99,2017-03-17
19532,268,12007,2.99,2017-03-17
19533,268,12694,4.99,2017-03-18
19534,268,13880,5.99,2017-03-20
19535,268,14249,4.99,2017-03-21
19536,268,14373,4.99,2017-03-21
19537,268,14874,0.99,2017-03-22
19538,268,15183,2.99,2017-03-22
19539,269,10566,2.99,2017-03-01
19540,269,10908,4.99,2017-03-02
19541,269,11014,4.99,2017-03-02
19542,269,11915,3.99,2017-03-17
19543,269,12344,4.99,2017-03-18
19544,269,13142,5.99,2017-03-19
19545,269,13759,2.99,2017-03-20
19546,269,14266,4.99,2017-03-21
19547,269,14693,6.99,2017-03-21
19548,269,15788,2.99,2017-03-23
19549,270,10461,7.99,2017-03-01
19550,270,10579,5.99,2017-03-01
19551,270,10648,4.99,2017-03-01
19552,270,11389,2.99,2017-03-02
19553,270,11810,0.99,2017-03-17
19554,270,11841,2.99,2017-03-17
19555,270,11917,2.99,2017-03-17
19556,270,12192,2.99,2017-03-18
19557,270,12442,2.99,2017-03-18
19558,270,13945,1.99,2017-03-20
19559,270,14618,0.99,2017-03-21
19560,270,15620,6.99,2017-03-23
19561,271,10310,4.99,2017-03-01
19562,271,10599,3.99,2017-03-01
19563,271,11431,2.99,2017-03-02
19564,271,12219,4.99,2017-03-18
19565,271,14234,0.99,2017-03-21
19566,271,14355,4.99,2017-03-21
19567,271,15244,2.99,2017-03-22
19568,272,10736,2.99,2017-03-01
19569,272,11003,2.99,2017-03-02
19570,272,11597,8.99,2017-03-17
19571,272,11881,0.99,2017-03-17
19572,272,12006,6.99,2017-03-17
19573,272,13274,2.99,2017-03-19
19574,272,13903,2.99,2017-03-20
19575,273,10272,8.99,2017-03-01
19576,273,10753,3.99,2017-03-01
19577,273,10768,6.99,2017-03-01
19578,273,11282,4.99,2017-03-02
19579,273,11509,4.99,2017-03-16
19580,273,12692,0.99,2017-03-18
19581,273,13738,4.99,2017-03-20
19582,273,13955,5.99,2017-03-20
19583,273,14092,4.99,2017-03-20
19584,273,14558,2.99,2017-03-21
19585,273,14911,2.99,2017-03-22
19586,273,15372,2.99,2017-03-22
19587,273,15760,6.99,2017-03-23
19588,274,10790,1.99,2017-03-01
19589,274,10855,0.99,2017-03-01
19590,274,11058,3.99,2017-03-02
19591,274,11363,2.99,2017-03-02
19592,274,12321,3.99,2017-03-18
19593,274,13103,2.99,2017-03-19
19594,274,13129,8.99,2017-03-19
19595,274,13549,8.99,2017-03-20
19596,274,14012,0.99,2017-03-20
19597,274,14066,7.99,2017-03-20
19598,274,14164,7.99,2017-03-21
19599,274,14388,4.99,2017-03-21
19600,274,15143,2.99,2017-03-22
19601,274,15260,2.99,2017-03-22
19602,274,15328,2.99,2017-03-22
19603,274,15819,3.99,2017-03-23
19604,275,10479,6.99,2017-03-01
19605,275,11309,1.99,2017-03-02
19606,275,11610,4.99,2017-03-17
19607,275,12589,5.99,2017-03-18
19608,275,12606,1.99,2017-03-18
19609,275,13037,3.99,2017-03-19
19610,275,13860,2.99,2017-03-20
19611,275,13865,1.99,2017-03-20
19612,275,13902,0.99,2017-03-20
19613,275,14063,0.99,2017-03-20
19614,275,14187,5.99,2017-03-21
19615,275,14296,2.99,2017-03-21
19616,275,14483,5.99,2017-03-21
19617,275,14727,4.99,2017-03-21
19618,275,15269,2.99,2017-03-22
19619,275,15496,3.99,2017-03-23
19620,276,10691,0.99,2017-03-01
19621,276,10763,2.99,2017-03-01
19622,276,11085,2.99,2017-03-02
19623,276,11636,4.99,2017-03-17
19624,276,11961,3.99,2017-03-17
19625,276,12178,5.99,2017-03-17
19626,276,12251,4.99,2017-03-18
19627,276,12650,4.99,2017-03-18
19628,276,14000,4.99,2017-03-20
19629,276,15718,2.99,2017-03-23
19630,276,15769,3.99,2017-03-23
19631,276,15923,4.99,2017-03-23
19632,277,11074,3.99,2017-03-02
19633,277,11162,4.99,2017-03-02
19634,277,11574,0.99,2017-03-17
19635,277,12149,3.99,2017-03-17
19636,277,12458,5.99,2017-03-18
19637,277,13122,4.99,2017-03-19
19638,277,13526,4.99,2017-03-20
19639,277,13714,4.99,2017-03-20
19640,277,14227,4.99,2017-03-21
19641,277,14745,4.99,2017-03-21
19642,277,15008,10.99,2017-03-22
19643,277,15345,5.99,2017-03-22
19644,278,10649,2.99,2017-03-01
19645,278,10731,2.99,2017-03-01
19646,278,10849,3.99,2017-03-01
19647,278,11095,5.99,2017-03-02
19648,278,11531,0.99,2017-03-16
19649,278,12787,0.99,2017-03-18
19650,278,13896,0.99,2017-03-20
19651,278,13976,0.99,2017-03-20
19652,278,14268,2.99,2017-03-21
19653,278,14803,0.99,2017-03-21
19654,278,14986,4.99,2017-03-22
19655,278,16019,4.99,2017-03-23
19656,279,11250,6.99,2017-03-02
19657,279,11515,2.99,2017-03-16
19658,279,11703,4.99,2017-03-17
19659,279,12935,2.99,2017-03-19
19660,279,12949,4.99,2017-03-19
19661,279,13105,7.99,2017-03-19
19662,279,13233,2.99,2017-03-19
19663,279,13588,4.99,2017-03-20
19664,279,14206,2.99,2017-03-21
19665,279,14714,3.99,2017-03-21
19666,279,14779,5.99,2017-03-21
19667,279,14789,4.99,2017-03-21
19668,279,15580,6.99,2017-03-23
19669,279,15606,2.99,2017-03-23
19670,280,10847,9.99,2017-03-01
19671,280,11366,4.99,2017-03-02
19672,280,11517,2.99,2017-03-16
19673,280,12053,4.99,2017-03-17
19674,280,12849,5.99,2017-03-19
19675,280,13231,9.99,2017-03-19
19676,280,13321,4.99,2017-03-19
19677,280,13667,4.99,2017-03-20
19678,280,15036,2.99,2017-03-22
19679,280,15312,4.99,2017-03-22
19680,280,15554,5.99,2017-03-23
19681,280,15950,5.99,2017-03-23
19682,281,13641,2.99,2017-03-20
19683,281,14196,1.99,2017-03-21
19684,282,11226,2.99,2017-03-02
19685,282,13278,2.99,2017-03-19
19686,282,13749,2.99,2017-03-20
19687,282,15543,4.99,2017-03-23
19688,283,11637,0.99,2017-03-17
19689,283,11846,2.99,2017-03-17
19690,283,11966,0.99,2017-03-17
19691,283,12290,6.99,2017-03-18
19692,283,13229,2.99,2017-03-19
19693,283,15837,2.99,2017-03-23
19694,284,10396,7.99,2017-03-01
19695,284,10535,4.99,2017-03-01
19696,284,12162,3.99,2017-03-17
19697,284,14007,5.99,2017-03-20
19698,284,14648,4.99,2017-03-21
19699,284,14746,4.99,2017-03-21
19700,284,14921,4.99,2017-03-22
19701,284,15135,3.99,2017-03-22
19702,285,10493,5.99,2017-03-01
19703,285,10628,2.99,2017-03-01
19704,285,10641,4.99,2017-03-01
19705,285,12027,8.99,2017-03-17
19706,285,12444,0.99,2017-03-18
19707,285,12449,0.99,2017-03-18
19708,285,12687,9.99,2017-03-18
19709,285,13102,7.99,2017-03-19
19710,285,15251,0.99,2017-03-22
19711,285,15489,4.99,2017-03-23
19712,286,11670,0.99,2017-03-17
19713,286,12595,0.99,2017-03-18
19714,286,12656,0.99,2017-03-18
19715,286,13635,5.99,2017-03-20
19716,286,13975,4.99,2017-03-20
19717,286,14905,0.99,2017-03-22
19718,286,15629,4.99,2017-03-23
19719,287,10574,2.99,2017-03-01
19720,287,10807,4.99,2017-03-01
19721,287,11106,4.99,2017-03-02
19722,287,11716,4.99,2017-03-17
19723,287,12861,2.99,2017-03-19
19724,287,14715,6.99,2017-03-21
19725,287,15076,1.99,2017-03-22
19726,287,15084,4.99,2017-03-22
19727,287,15127,0.99,2017-03-22
19728,287,15614,2.99,2017-03-23
19729,288,10927,9.99,2017-03-02
19730,288,11952,2.99,2017-03-17
19731,288,12134,1.99,2017-03-17
19732,288,13219,2.99,2017-03-19
19733,288,13227,0.99,2017-03-19
19734,288,13363,2.99,2017-03-19
19735,288,14113,0.99,2017-03-20
19736,288,14756,0.99,2017-03-21
19737,288,15058,2.99,2017-03-22
19738,288,15119,2.99,2017-03-22
19739,289,10297,7.99,2017-03-01
19740,289,12158,1.99,2017-03-17
19741,289,12170,0.99,2017-03-17
19742,289,12558,7.99,2017-03-18
19743,289,13165,0.99,2017-03-19
19744,289,13211,0.99,2017-03-19
19745,289,13256,9.99,2017-03-19
19746,289,13336,5.99,2017-03-19
19747,289,13891,6.99,2017-03-20
19748,289,14087,0.99,2017-03-20
19749,289,14729,4.99,2017-03-21
19750,289,14917,4.99,2017-03-22
19751,290,10901,2.99,2017-03-02
19752,290,11596,6.99,2017-03-17
19753,290,12193,3.99,2017-03-18
19754,290,12778,4.99,2017-03-18
19755,290,13190,1.99,2017-03-19
19756,290,13367,2.99,2017-03-19
19757,290,13687,2.99,2017-03-20
19758,291,10463,4.99,2017-03-01
19759,291,11145,0.99,2017-03-02
19760,291,13665,5.99,2017-03-20
19761,291,14241,4.99,2017-03-21
19762,291,15663,3.99,2017-03-23
19763,292,11193,4.99,2017-03-02
19764,292,12739,10.99,2017-03-18
19765,292,13715,2.99,2017-03-20
19766,292,14499,0.99,2017-03-21
19767,292,14845,4.99,2017-03-22
19768,292,15117,2.99,2017-03-22
19769,293,11131,1.99,2017-03-02
19770,293,11576,2.99,2017-03-17
19771,293,13013,6.99,2017-03-19
19772,293,13029,2.99,2017-03-19
19773,293,13504,5.99,2017-03-20
19774,293,13817,4.99,2017-03-20
19775,293,14248,6.99,2017-03-21
19776,293,15258,4.99,2017-03-22
19777,293,15402,8.99,2017-03-22
19778,293,15508,7.99,2017-03-23
19779,293,15675,5.99,2017-03-23
19780,294,10551,6.99,2017-03-01
19781,294,10600,2.99,2017-03-01
19782,294,10642,4.99,2017-03-01
19783,294,11071,2.99,2017-03-02
19784,294,11390,2.99,2017-03-02
19785,294,11875,4.99,2017-03-17
19786,294,11981,2.99,2017-03-17
19787,294,12278,5.99,2017-03-18
19788,294,14474,2.99,2017-03-21
19789,294,14630,7.99,2017-03-21
19790,294,15839,5.99,2017-03-23
19791,295,10349,3.99,2017-03-01
19792,295,11083,4.99,2017-03-02
19793,295,11913,5.99,2017-03-17
19794,295,12041,4.99,2017-03-17
19795,295,12383,0.99,2017-03-18
19796,295,14264,0.99,2017-03-21
19797,295,14387,6.99,2017-03-21
19798,295,14514,6.99,2017-03-21
19799,296,11571,4.99,2017-03-17
19800,296,11825,4.99,2017-03-17
19801,296,12689,3.99,2017-03-18
19802,296,13471,2.99,2017-03-19
19803,296,13702,2.99,2017-03-20
19804,296,13819,4.99,2017-03-20
19805,296,13991,1.99,2017-03-20
19806,296,14571,7.99,2017-03-21
19807,296,15023,2.99,2017-03-22
19808,296,15866,7.99,2017-03-23
19809,297,10264,4.99,2017-03-01
19810,297,11269,0.99,2017-03-02
19811,297,11413,0.99,2017-03-02
19812,297,11585,4.99,2017-03-17
